recommended,3.9614465135825944e-05
legislators,1.3778944395069893e-05
act,0.00014381773212354202
have,0.003351728224100752
these,0.0010575339823216143
studied,6.80335379506576e-05
revised,1.2056576345686157e-05
end,0.00034447360987674734
modernizing,3.4447360987674734e-06
improving,1.3778944395069893e-05
them,0.0015380746680996769
grand,2.583552074075605e-05
commented,1.550131244445363e-05
on,0.005507271837904498
other,0.0014011464081736698
topics,8.611840246918683e-06
among,0.0002704117837532467
purchasing,1.2056576345686157e-05
departments,2.152960061729671e-05
well,0.0006519163066917444
operated,2.3251968666680445e-05
follow,7.750656222226816e-05
generally,0.00010248089893833234
accepted,8.095129832103563e-05
practices,4.305920123459342e-05
inure,1.7223680493837367e-06
best,0.0002936637524199271
both,0.0005537413278768713
governments,4.392038525928529e-05
Merger,8.611840246918683e-07
proposed,7.061709002473321e-05
However,0.0001464012841976176
believes,3.703091306175034e-05
two,0.0011290122563710394
offices,3.358617696298287e-05
should,0.0007449241813584661
be,0.005463351452645213
combined,3.358617696298287e-05
achieve,4.392038525928529e-05
greater,0.00015587430846922818
efficiency,4.133683318520968e-05
reduce,5.339340953089584e-05
cost,0.00019204403750628664
administration,8.870195454326244e-05
Purchasing,2.583552074075605e-06
Department,0.00014123418004946642
is,0.008621313271190294
lacking,2.2390784641988577e-05
experienced,4.5642753308669025e-05
clerical,7.750656222226815e-06
personnel,6.200524977781452e-05
as,0.00577510006958367
result,0.00020926771800012402
policies,5.683814562966331e-05
urged,2.9280256839523524e-05
take,0.000496903182247208
steps,9.903616283956486e-05
remedy,1.1195392320994288e-05
problem,0.00026868941570386295
Implementation,2.583552074075605e-06
automobile,3.703091306175034e-05
title,4.4781569283977154e-05
law,0.00023854797483964754
also,0.0008603228406671764
outgoing,6.889472197534947e-06
next,0.00031174861693845636
Legislature,2.3251968666680445e-05
provide,0.00018429338128405983
enabling,1.1195392320994288e-05
funds,7.750656222226816e-05
re-set,8.611840246918683e-07
effective,0.00011023155516055915
date,8.784077051857058e-05
so,0.001511377963334229
orderly,1.7223680493837367e-05
implementation,4.305920123459342e-06
may,0.0011126497599018939
effected,1.033420829630242e-05
swipe,1.7223680493837367e-06
at,0.004274056314545743
State,0.00022649139849396138
Welfare,6.028288172843078e-06
Department's,1.2917760370378025e-05
handling,3.186380891359913e-05
federal,9.645261076548925e-05
granted,4.5642753308669025e-05
child,0.00018084864518529234
welfare,3.9614465135825944e-05
services,0.00011023155516055915
foster,4.305920123459342e-06
homes,5.253222550620397e-05
This,0.0010153359651117128
one,0.002474181702939738
major,0.0001954887736050541
items,6.114406575312266e-05
general,0.0002678282316791711
assistance,7.32006420988088e-05
program,0.0003212216412100669
but,0.002589580362248448
has,0.0020883712598777806
seen,0.00023768679081495568
fit,6.372761782719826e-05
distribute,5.16710414815121e-06
through,0.0008103741672350482
all,0.002347587651310033
counties,2.669670476544792e-05
state,0.0004684841094323764
with,0.006038622381139381
exception,3.4447360987674734e-05
receives,1.7223680493837367e-05
none,7.922893027165189e-05
money,0.00022304666239519392
jurors,3.4447360987674734e-06
they,0.002388063300470551
realize,5.942169770373892e-05
proportionate,7.750656222226815e-06
distribution,7.147827404942508e-05
might,0.0005769932965435518
disable,8.611840246918683e-07
our,0.0009834721561981137
less,0.00036686439451873593
populous,4.305920123459342e-06
Nevertheless,3.616972903705847e-05
we,0.0016991160807170562
feel,0.00018601574933344356
future,0.0001851545653087517
receive,6.5449985876582e-05
some,0.0012116859227414589
portion,5.339340953089584e-05
available,0.0002066841659260484
Failure,3.4447360987674734e-06
do,0.0010842306870870622
will,0.001898049590420878
continue,9.042432259264617e-05
disproportionate,1.7223680493837367e-06
burden,3.789209708644221e-05
taxpayers,1.7223680493837367e-05
ordinary's,8.611840246918683e-07
court,0.0001033420829630242
under,0.0005580472480003307
fire,0.0001464012841976176
its,0.0015329075639515257
appointment,2.2390784641988577e-05
appraisers,8.611840246918683e-07
guardians,3.4447360987674734e-06
administrators,4.305920123459342e-06
awarding,2.583552074075605e-06
fees,2.3251968666680445e-05
compensation,1.4640128419761762e-05
Wards,8.611840246918683e-07
protected,2.669670476544792e-05
found,0.00046159463723484146
incorporated,1.033420829630242e-05
into,0.0015346299320009094
operating,6.975590600004133e-05
procedures,5.253222550620397e-05
recommendations,1.8084864518529235e-05
previous,7.233945807411694e-05
juries,8.611840246918683e-07
Bar,9.473024271610552e-06
Association,7.406182612350068e-05
interim,8.611840246918683e-06
citizens,6.717235392596574e-05
committee,6.889472197534947e-05
These,0.0002971084885186946
actions,5.769932965435518e-05
serve,8.870195454326244e-05
protect,2.9280256839523524e-05
fact,0.00038494925903726515
effect,0.00018343219725936797
court's,1.7223680493837367e-06
wards,1.7223680493837367e-06
from,0.0036230011918786903
undue,1.1195392320994288e-05
costs,0.00014812365224700137
appointed,3.616972903705847e-05
elected,2.7557888790139787e-05
servants,1.8946048543221104e-05
unmeritorious,8.611840246918683e-07
criticisms,9.473024271610552e-06
Regarding,8.611840246918683e-07
new,0.0009128550661733804
multi-million-dollar,1.7223680493837367e-06
airport,9.473024271610552e-06
when,0.001503627307112002
management,7.578419417288441e-05
takes,7.406182612350068e-05
Jan.,1.7223680493837367e-05
1,0.0004538439810126146
eliminate,2.152960061729671e-05
political,0.00021874074227173457
influences,1.2056576345686157e-05
not,0.0038090169412121335
elaborate,2.669670476544792e-05
added,0.00014726246822230948
there,0.001616442414346637
periodic,6.889472197534947e-06
surveillance,5.16710414815121e-06
pricing,6.028288172843078e-06
concessionaires,5.16710414815121e-06
purpose,0.0001248716835803209
keeping,4.90874894074365e-05
prices,5.253222550620397e-05
reasonable,5.5115777580279574e-05
Ask,1.033420829630242e-05
jail,1.4640128419761762e-05
deputies,1.1195392320994288e-05
On,0.00029796967254338647
matters,5.5115777580279574e-05
:,0.0015458253243219038
(,0.0020969831001246995
),0.0021236798048901474
Four,2.9280256839523524e-05
additional,9.128550661733805e-05
employed,4.219801720990155e-05
Jail,3.4447360987674734e-06
doctor,7.492301014819255e-05
medical,0.00010161971491364047
intern,1.7223680493837367e-06
extern,8.611840246918683e-07
night,0.0003427512418273636
weekend,2.3251968666680445e-05
duty,4.9948673432128364e-05
2,0.0003840880750125733
work,0.0006501939386423606
officials,4.822630538274463e-05
pass,7.406182612350068e-05
legislation,3.789209708644221e-05
permit,6.458880185189013e-05
establishment,4.4781569283977154e-05
fair,5.856051367904705e-05
equitable,9.473024271610552e-06
pension,1.033420829630242e-05
plan,0.0001687920688396062
employes,1.2917760370378025e-05
praised,1.1195392320994288e-05
operation,9.128550661733805e-05
Police,1.8084864518529235e-05
Tax,8.611840246918683e-06
Commissioner's,8.611840246918683e-07
Office,3.5308545012366605e-05
Bellwood,8.611840246918683e-07
Alpharetta,8.611840246918683e-07
prison,3.4447360987674734e-05
farms,1.3778944395069893e-05
Grady,4.305920123459342e-06
Hospital,3.0141440864215392e-05
Health,1.4640128419761762e-05
Mayor,2.583552074075605e-05
William,0.00012659405162970464
B.,6.5449985876582e-05
Hartsfield,4.305920123459342e-06
filed,2.8419072814831655e-05
suit,4.133683318520968e-05
divorce,2.4974336716064182e-05
his,0.005568415903657621
wife,0.0001954887736050541
Pearl,5.16710414815121e-06
Williams,2.7557888790139787e-05
His,0.0004564275330866902
petition,1.2917760370378025e-05
mental,3.5308545012366605e-05
cruelty,1.1195392320994288e-05
couple,0.00010420326698771607
married,8.784077051857058e-05
Aug.,2.152960061729671e-05
1913,1.033420829630242e-05
They,0.0007294228689140125
son,0.00012056576345686157
Berry,5.16710414815121e-06
daughter,6.0282881728430784e-05
Mrs.,0.00045987226918545773
J.,0.0001033420829630242
M.,5.339340953089584e-05
Cheshire,8.611840246918683e-07
Griffin,3.4447360987674734e-06
Attorneys,2.583552074075605e-06
mayor,6.889472197534947e-06
amicable,8.611840246918683e-07
property,0.00013176115577785585
settlement,2.152960061729671e-05
agreed,6.975590600004133e-05
upon,0.0004090624117286375
listed,3.616972903705847e-05
mayor's,4.305920123459342e-06
occupation,1.9807232567912972e-05
attorney,2.2390784641988577e-05
age,0.0001851545653087517
71,8.611840246918683e-06
wife's,1.2917760370378025e-05
74,5.16710414815121e-06
birth,5.425459355558771e-05
Opelika,1.7223680493837367e-06
Ala.,6.028288172843078e-06
lived,9.731379479018112e-05
together,0.00022390784641988578
man,0.0009912228124203406
more,0.0018343219725936795
than,0.0015397970361490606
year,0.0005589084320250225
home,0.00045298279698792275
637,8.611840246918683e-07
E.,7.406182612350068e-05
Pelham,4.305920123459342e-06
Rd.,2.583552074075605e-06
Aj,0.00010161971491364047
Henry,7.147827404942508e-05
L.,4.650393733336089e-05
Bowden,1.7223680493837367e-06
brief,6.0282881728430784e-05
interlude,3.4447360987674734e-06
since,0.0003918387312348001
1937,8.611840246918683e-06
career,5.769932965435518e-05
goes,7.664537819757628e-05
back,0.000818124823457275
council,2.3251968666680445e-05
1923,6.028288172843078e-06
present,0.0003186380891359913
office,0.00018429338128405983
expires,8.611840246918683e-07
He,0.0025680507616311515
succeeded,2.8419072814831655e-05
who,0.0018877153821245754
became,0.00021099008604950775
candidate,2.9280256839523524e-05
Sept.,2.9280256839523524e-05
13,4.219801720990155e-05
after,0.0007087544523214077
announced,7.578419417288441e-05
he,0.005654534306126808
would,0.0023053896341001315
run,0.00017740390908652489
reelection,1.7223680493837367e-06
Georgia,3.9614465135825944e-05
Republicans,2.4974336716064182e-05
getting,0.0001360670759013152
strong,0.00016706970079022245
encouragement,1.2056576345686157e-05
enter,6.717235392596574e-05
1962,3.0141440864215392e-05
governor's,7.750656222226815e-06
race,8.611840246918683e-05
top,0.0001713756209136818
official,6.200524977781452e-05
Wednesday,3.0141440864215392e-05
Robert,7.147827404942508e-05
Snodgrass,1.7223680493837367e-06
GOP,1.1195392320994288e-05
chairman,4.133683318520968e-05
meeting,0.00013003878772847212
held,0.00022304666239519392
Tuesday,4.9948673432128364e-05
Blue,3.9614465135825944e-05
Ridge,5.16710414815121e-06
brought,0.0002178795582470427
enthusiastic,2.066841659260484e-05
responses,2.3251968666680445e-05
audience,9.903616283956486e-05
Party,1.8084864518529235e-05
Chairman,1.63624964691455e-05
James,8.69795864938787e-05
W.,7.147827404942508e-05
Dorsey,8.611840246918683e-07
enthusiasm,2.4113152691372314e-05
picking,1.2056576345686157e-05
up,0.0016138588622725612
rally,8.611840246918683e-06
8,9.128550661733805e-05
Savannah,7.750656222226815e-06
newly,2.4113152691372314e-05
Texas,5.942169770373892e-05
Sen.,2.583552074075605e-05
John,0.00031002624888907263
Tower,8.611840246918683e-07
featured,6.889472197534947e-06
speaker,2.066841659260484e-05
In,0.001550992428470055
warned,1.8946048543221104e-05
entering,2.066841659260484e-05
governor,3.875328111113408e-05
force,0.00017223680493837367
petitions,6.028288172843078e-06
out,0.001772316722815865
voting,2.4113152691372314e-05
precincts,4.305920123459342e-06
obtain,3.616972903705847e-05
signatures,4.305920123459342e-06
registered,1.8946048543221104e-05
Despite,3.2724992938291e-05
warning,3.703091306175034e-05
unanimous,4.305920123459342e-06
vote,6.458880185189013e-05
according,9.559142674079739e-05
attended,3.100262488890726e-05
When,0.000503792654444743
crowd,4.4781569283977154e-05
asked,0.0003289722974322937
whether,0.00022218547837050203
wanted,0.00019462758958036224
wait,6.286643380250639e-05
make,0.0006613893309633549
voted,2.3251968666680445e-05
--,0.0029555835727424922
were,0.002823822416964636
dissents,1.7223680493837367e-06
largest,4.5642753308669025e-05
hurdle,2.583552074075605e-06
face,0.0003186380891359913
says,0.00016706970079022245
before,0.0008164024554078912
making,0.00021701837422235084
first,0.0010695905586673004
alternative,2.9280256839523524e-05
courses,4.9948673432128364e-05
must,0.0008637675767659439
taken,0.00024027034288903127
Five,3.789209708644221e-05
per,0.0003186380891359913
cent,0.00013348352382723958
each,0.0006536386747411281
county,6.0282881728430784e-05
sign,7.836774624696002e-05
requesting,6.889472197534947e-06
allowed,7.406182612350068e-05
names,7.578419417288441e-05
candidates,3.2724992938291e-05
ballot,1.033420829630242e-05
hold,0.00013951181200008266
unit,8.095129832103563e-05
system,0.0003384453217039043
party,0.00016793088481491432
opposes,1.7223680493837367e-06
platform,6.0282881728430784e-05
Sam,6.80335379506576e-05
Caldwell,2.583552074075605e-06
Highway,6.889472197534947e-06
public,0.0003453347939014392
relations,8.009011429634375e-05
director,6.5449985876582e-05
resigned,7.750656222226815e-06
Lt.,6.889472197534947e-06
Gov.,1.63624964691455e-05
Garland,6.889472197534947e-06
Byrd's,2.583552074075605e-06
campaign,6.889472197534947e-05
Caldwell's,1.7223680493837367e-06
resignation,6.028288172843078e-06
expected,0.0001601802285926875
time,0.001340002342420547
Rob,1.4640128419761762e-05
Ledford,8.611840246918683e-07
Gainesville,8.611840246918683e-07
assistant,1.9807232567912972e-05
three,0.0004762347656546032
years,0.0008120965352844319
gubernatorial,6.028288172843078e-06
starts,2.583552074075605e-05
become,0.00030916506486438077
coordinator,4.305920123459342e-06
Byrd,7.750656222226815e-06
wind,5.253222550620397e-05
1961,0.00011539865930871036
session,6.80335379506576e-05
Monday,5.856051367904705e-05
head,0.00036255847439527655
where,0.0007320064209880881
highway,2.7557888790139787e-05
bond,3.703091306175034e-05
approved,3.186380891359913e-05
shortly,2.152960061729671e-05
Before,5.856051367904705e-05
adjournment,3.4447360987674734e-06
afternoon,9.042432259264617e-05
Senate,4.90874894074365e-05
approve,1.2056576345686157e-05
study,0.00020582298190135654
allotted,8.611840246918683e-06
rural,3.9614465135825944e-05
urban,3.5308545012366605e-05
areas,0.00020237824580258905
determine,7.922893027165189e-05
what,0.001235799075432831
adjustments,1.7223680493837367e-05
made,0.0009662484757042763
Vandiver,5.16710414815121e-06
traditional,6.631116990127386e-05
visit,9.386905869141365e-05
chambers,6.889472197534947e-06
toward,0.00032724992938291
likely,0.00013003878772847212
mention,4.305920123459342e-05
$100,1.033420829630242e-05
million,0.00017568154103714116
issue,0.00012401049955562904
earlier,0.00012314931553093718
priority,1.550131244445363e-05
item,4.736512135805276e-05
Construction,5.16710414815121e-06
bonds,4.0475649160517815e-05
Meanwhile,1.8946048543221104e-05
learned,9.989734686425673e-05
very,0.0006648340670621223
near,0.000163624964691455
being,0.0005950781610620811
ready,0.0001222881315062453
$30,1.7223680493837367e-06
worth,7.836774624696002e-05
reconstruction,6.889472197534947e-06
go,0.0005210163349385804
courts,3.875328111113408e-05
friendly,5.253222550620397e-05
test,9.731379479018112e-05
validity,1.2917760370378025e-05
then,0.000882713625309165
sales,0.00010764800308648354
begin,7.061709002473321e-05
contracts,2.066841659260484e-05
let,0.0002523269192347174
repair,1.7223680493837367e-05
most,0.0009085491460499211
heavily,5.0809857456820236e-05
traveled,1.8946048543221104e-05
highways,1.2056576345686157e-05
A,0.001131595808445115
source,7.750656222226816e-05
$3,2.583552074075605e-06
$4,4.305920123459342e-06
Rural,6.889472197534947e-06
Roads,3.4447360987674734e-06
Authority,8.611840246918683e-06
road,0.00015329075639515256
construction,7.664537819757628e-05
revolving,5.16710414815121e-06
fund,3.616972903705847e-05
department,5.253222550620397e-05
apparently,8.956313856795431e-05
intends,5.16710414815121e-06
issued,4.305920123459342e-05
every,0.00037375386671627085
old,0.0004891525260249812
ones,9.8174978814873e-05
paid,0.00012401049955562904
off,0.0005459906716546445
tax,0.00016448614871614686
authorities,3.100262488890726e-05
opened,0.00011281510723463476
1958,7.836774624696002e-05
battle,6.717235392596574e-05
against,0.0005322117272595746
issuance,6.028288172843078e-06
$50,6.028288172843078e-06
roads,4.650393733336089e-05
Marvin,7.750656222226815e-06
told,0.0003539466341483579
Constitution,3.2724992938291e-05
however,0.0003289722974322937
consulted,1.4640128419761762e-05
yet,0.00024371507898779876
about,0.0015208509876058396
plans,9.214669064202992e-05
Schley,8.611840246918683e-07
Rep.,1.1195392320994288e-05
D.,5.5976961604971446e-05
offer,6.80335379506576e-05
resolution,5.339340953089584e-05
House,0.00016448614871614686
rescind,1.7223680493837367e-06
body's,2.583552074075605e-06
action,0.0002471598150865662
itself,0.000261799943506328
$10,6.028288172843078e-06
day,0.000536517647383034
increase,0.00016706970079022245
expense,4.305920123459342e-05
allowances,2.152960061729671e-05
Sunday,8.69795864938787e-05
research,0.00011453747528401849
done,0.0002721341518026304
quickie,1.7223680493837367e-06
can,0.0014967378349144671
repealed,2.583552074075605e-06
outright,7.750656222226815e-06
notice,4.736512135805276e-05
given,0.000320360457185375
reconsideration,3.4447360987674734e-06
sought,4.736512135805276e-05
While,0.0001033420829630242
emphasizing,3.4447360987674734e-06
technical,9.903616283956486e-05
details,4.90874894074365e-05
fully,6.889472197534947e-05
worked,0.00011023155516055915
seek,5.942169770373892e-05
set,0.0003513630820742823
aside,4.90874894074365e-05
privilege,1.550131244445363e-05
87-31,8.611840246918683e-07
similar,0.00012573286760501277
passed,0.00013520589187662334
29-5,8.611840246918683e-07
As,0.00047106766150645197
word,0.00022476903044457765
offered,7.147827404942508e-05
pointed,6.372761782719826e-05
last,0.0005477130397040283
November,6.372761782719826e-05
rejected,2.8419072814831655e-05
constitutional,2.066841659260484e-05
amendment,1.4640128419761762e-05
allow,6.0282881728430784e-05
pay,0.00014554010017292575
raises,1.3778944395069893e-05
sessions,2.152960061729671e-05
veteran,2.3251968666680445e-05
Jackson,3.100262488890726e-05
legislator,6.028288172843078e-06
ask,9.989734686425673e-05
aid,0.00010678681906179167
education,0.00015070720432107696
something,0.0003616972903705847
consistently,1.63624964691455e-05
opposed,3.5308545012366605e-05
past,0.00023854797483964754
Mac,8.611840246918683e-07
Barber,4.305920123459342e-06
Commerce,3.4447360987674734e-05
asking,5.769932965435518e-05
endorse,5.16710414815121e-06
increased,0.00012142694748155343
support,0.0001524295723704607
provided,0.00011023155516055915
expended,1.033420829630242e-05
13th,5.16710414815121e-06
members,0.00026868941570386295
congressional,1.1195392320994288e-05
delegation,9.473024271610552e-06
Washington,0.00017740390908652489
like,0.0010652846385438412
see,0.0006269419699756802
But,0.0011832668499266272
congressmen,6.889472197534947e-06
specifically,3.100262488890726e-05
him,0.002218410047606253
tossed,2.669670476544792e-05
hopper,1.7223680493837367e-06
formally,1.4640128419761762e-05
read,0.00014381773212354202
event,6.975590600004133e-05
Congress,0.00012917760370378026
does,0.0003832268909878814
Board,5.942169770373892e-05
Education,3.358617696298287e-05
directed,5.683814562966331e-05
give,0.0003263887453582181
teacher,6.717235392596574e-05
Colquitt,1.7223680493837367e-06
After,0.00021185127007419962
long,0.0006140242096053021
hot,0.00010161971491364047
controversy,2.2390784641988577e-05
Miller,1.8946048543221104e-05
school,0.0003591137382965091
superintendent,1.1195392320994288e-05
policeman,1.550131244445363e-05
put,0.0003651420264693522
coolest,2.583552074075605e-06
I,0.004444570751434732
ever,0.00028677428022239217
saw,0.0003014144086421539
Harry,2.9280256839523524e-05
Davis,2.3251968666680445e-05
agriculture,1.033420829630242e-05
defeated,1.2917760370378025e-05
Felix,2.583552074075605e-05
Bush,3.4447360987674734e-06
principal,7.578419417288441e-05
Democratic,5.856051367904705e-05
"1,119",8.611840246918683e-07
votes,1.7223680493837367e-05
Saturday's,2.583552074075605e-06
got,0.00040561767562987
402,8.611840246918683e-07
Ordinary,4.305920123459342e-06
Carey,4.305920123459342e-06
armed,2.669670476544792e-05
pistol,2.3251968666680445e-05
stood,0.0001825710132346761
polls,7.750656222226815e-06
insure,2.066841659260484e-05
order,0.0003126098009631482
calmest,8.611840246918683e-07
Policeman,8.611840246918683e-07
Tom,5.425459355558771e-05
Being,1.8084864518529235e-05
just,0.0006467492025435932
church,0.00019204403750628664
didn't,0.0003384453217039043
smell,2.9280256839523524e-05
drop,4.90874894074365e-05
liquor,3.616972903705847e-05
bit,8.69795864938787e-05
trouble,0.00011281510723463476
leading,5.5976961604971446e-05
quiet,6.372761782719826e-05
marked,7.32006420988088e-05
anonymous,1.4640128419761762e-05
midnight,1.9807232567912972e-05
phone,4.4781569283977154e-05
calls,5.856051367904705e-05
veiled,5.16710414815121e-06
threats,1.2056576345686157e-05
violence,3.703091306175034e-05
former,0.00011023155516055915
George,0.00011109273918525101
P.,3.703091306175034e-05
Callan,8.611840246918683e-07
shot,9.386905869141365e-05
himself,0.0005158492307904292
death,0.00022735258251865324
March,8.353485039511123e-05
18,4.736512135805276e-05
four,0.00028074599204954906
days,0.0003246663773088344
post,5.253222550620397e-05
dispute,2.9280256839523524e-05
board,0.0001464012841976176
During,0.00011367629125932662
reportedly,7.750656222226815e-06
telephone,5.683814562966331e-05
too,0.0006898084037781865
subjected,2.066841659260484e-05
soon,0.00015156838834576883
scheduled,3.2724992938291e-05
Many,9.042432259264617e-05
local,0.00023510323874088005
feared,1.2056576345686157e-05
carry,7.578419417288441e-05
gun,8.525721844449497e-05
promised,3.875328111113408e-05
Sheriff,4.305920123459342e-06
Tabb,8.611840246918683e-07
ordinary,5.769932965435518e-05
good,0.000660528146938663
promise,3.875328111113408e-05
Everything,1.9807232567912972e-05
went,0.0004357591164940854
real,0.00021615719019765897
smooth,3.616972903705847e-05
sheriff,1.2917760370378025e-05
There,0.00073286760501278
wasn't,0.00012659405162970464
Austin,1.550131244445363e-05
approval,4.392038525928529e-05
Price,6.889472197534947e-06
Daniel's,8.611840246918683e-07
abandoned,2.152960061729671e-05
seemed,0.00028677428022239217
certain,0.0002609387594816361
Thursday,2.8419072814831655e-05
despite,5.683814562966331e-05
adamant,4.305920123459342e-06
protests,7.750656222226815e-06
bankers,9.473024271610552e-06
Daniel,1.2056576345686157e-05
personally,3.0141440864215392e-05
led,0.00011195392320994289
fight,8.353485039511123e-05
measure,7.492301014819255e-05
watered,6.028288172843078e-06
down,0.0007647314139263791
considerably,3.789209708644221e-05
rejection,9.473024271610552e-06
Legislatures,8.611840246918683e-07
hearing,6.458880185189013e-05
Revenue,1.3778944395069893e-05
Taxation,1.7223680493837367e-06
Under,5.0809857456820236e-05
rules,6.5449985876582e-05
automatically,3.0141440864215392e-05
subcommittee,3.4447360987674734e-06
week,0.00022132429434581016
questions,0.00011453747528401849
taunted,1.7223680493837367e-06
appearing,1.3778944395069893e-05
witnesses,1.63624964691455e-05
left,0.00040561767562987
little,0.0006786130114571923
doubt,9.731379479018112e-05
recommend,2.152960061729671e-05
passage,4.133683318520968e-05
termed,1.2917760370378025e-05
extremely,4.305920123459342e-05
conservative,2.583552074075605e-05
estimate,2.9280256839523524e-05
produce,7.061709002473321e-05
17,3.5308545012366605e-05
dollars,8.353485039511123e-05
help,0.0002609387594816361
erase,8.611840246918683e-07
anticipated,1.8946048543221104e-05
deficit,1.033420829630242e-05
63,4.305920123459342e-06
current,8.69795864938787e-05
fiscal,9.989734686425673e-05
31,3.2724992938291e-05
merely,0.00011453747528401849
means,0.0002506045511853337
enforcing,4.305920123459342e-06
escheat,1.7223680493837367e-06
books,7.922893027165189e-05
republic,6.889472197534947e-06
permits,2.3251968666680445e-05
over,0.0010385879337783933
bank,4.650393733336089e-05
accounts,3.100262488890726e-05
stocks,1.4640128419761762e-05
personal,0.00016534733274083872
persons,0.00010075853088894859
missing,2.8419072814831655e-05
seven,8.095129832103563e-05
bill,6.717235392596574e-05
drafted,3.4447360987674734e-06
banks,1.7223680493837367e-05
insurance,3.5308545012366605e-05
firms,4.736512135805276e-05
pipeline,3.4447360987674734e-06
companies,7.406182612350068e-05
corporations,1.8084864518529235e-05
report,0.00013176115577785585
treasurer,1.1195392320994288e-05
cannot,0.00022218547837050203
enforced,1.7223680493837367e-05
now,0.0008999373058030025
because,0.0006984202440251052
almost,0.0003496407140248985
impossible,7.061709002473321e-05
locate,1.2056576345686157e-05
declared,5.683814562966331e-05
Dewey,2.583552074075605e-06
Lawrence,3.358617696298287e-05
Tyler,1.7223680493837367e-06
lawyer,3.703091306175034e-05
representing,2.4113152691372314e-05
Bankers,3.4447360987674734e-06
sounded,3.0141440864215392e-05
opposition,3.875328111113408e-05
keynote,3.4447360987674734e-06
violate,6.028288172843078e-06
their,0.002206353471260567
contractual,6.028288172843078e-06
obligations,1.8946048543221104e-05
depositors,8.611840246918683e-07
undermine,6.889472197534947e-06
confidence,4.736512135805276e-05
customers,3.358617696298287e-05
If,0.0006303867060744476
you,0.002382035012297708
destroy,4.133683318520968e-05
economy,6.5449985876582e-05
You,0.00044781569283977156
circulation,1.3778944395069893e-05
millions,4.219801720990155e-05
Charles,8.267366637041936e-05
Hughes,2.3251968666680445e-05
Sherman,2.4974336716064182e-05
sponsor,1.2917760370378025e-05
failure,7.32006420988088e-05
enact,6.028288172843078e-06
amount,0.00014812365224700137
gift,2.7557888790139787e-05
taxpayers',1.7223680493837367e-06
pockets,1.4640128419761762e-05
contention,7.750656222226815e-06
denied,4.0475649160517815e-05
several,0.0002910802003458515
including,0.0001464012841976176
Scott,1.3778944395069893e-05
Hudson,4.5642753308669025e-05
Gaynor,8.611840246918683e-07
Jones,6.200524977781452e-05
Houston,2.152960061729671e-05
Brady,8.611840246918683e-07
Harlingen,8.611840246918683e-07
Howard,2.7557888790139787e-05
Cox,4.305920123459342e-06
argued,2.4974336716064182e-05
probably,0.00020323942982728094
unconstitutional,1.7223680493837367e-06
impair,3.4447360987674734e-06
complained,1.8946048543221104e-05
enough,0.00036686439451873593
introduced,4.4781569283977154e-05
only,0.0014175089046428154
